Nome,Preço,Categoria,Avaliação,Número de avaliações,Termômetro,Vendedor
Apple iPhone 11 (64 GB) - Branco,"4.701,56",Celulares e Smartphones,4.5,2573.0,5.0,VATRA STORE.COM.BR
Multilaser E Lite 2 Dual SIM 32 GB dourado 1 GB RAM,"278,10",Celulares e Smartphones,4.2,428.0,5.0,COMERCIOELETRONICOSEVARIEDADES
Doogee S88 Plus Dual SIM 128 GB army green 8 GB RAM,"2.655,17",Celulares e Smartphones,4.4,114.0,5.0,MEDRANOROSINA20230205155825
Motorola Edge 30 Fusion Dual SIM 256 GB quartz black 8 GB RAM,3.499,Celulares e Smartphones,5.0,5.0,5.0,Motorola
Apple iPhone 14 Pro Max (128 GB) - Preto-espacial,9.179,Celulares e Smartphones,4.9,139.0,5.0,Iplace
CAT B26 Dual SIM 8 MB preto 8 MB RAM,470,Celulares e Smartphones,4.4,186.0,5.0,VBMAX STORE
Xiaomi Redmi Note 11S Dual SIM 128 GB twilight blue 8 GB RAM,"1.334,55",Celulares e Smartphones,4.7,3422.0,5.0,PIGA4867747
 Moto G22 Dual SIM 128 GB mint green 4 GB RAM,1.199,Celulares e Smartphones,4.6,4426.0,5.0,Motorola
Apple iPhone 14 Pro Max (256 GB) - Prateado,14.480,Celulares e Smartphones,4.9,139.0,5.0,VATRA STORE.COM.BR
Moto G8 Plus Dual SIM 64 GB Azul-safira 4 GB RAM,1.245,Celulares e Smartphones,4.8,225.0,5.0,TECMODENA
 Moto G22 128 GB cosmic black 4 GB RAM,1.099,Celulares e Smartphones,4.6,658.0,5.0,SMARTSCAROL
 iPhone 8 64 GB dourado,"1.335,51",Celulares e Smartphones,4.2,589.0,5.0,VIPNOTE2000
Realme C35 Dual SIM 128 GB glowing green 4 GB RAM,"1.167,55",Celulares e Smartphones,4.6,145.0,4.0,RENOVALAB
 Moto G32 Dual SIM 128 GB rosa 4 GB RAM,1.149,Celulares e Smartphones,4.9,78.0,5.0,Motorola
Samsung Galaxy A51 Dual SIM 128 GB prism crush white 4 GB RAM,"2.179,73",Celulares e Smartphones,4.7,1577.0,5.0,Mercado Livre
Apple iPhone 14 Pro Max (128 GB) - Prateado,9.179,Celulares e Smartphones,4.9,139.0,5.0,Iplace
Apple iPhone 14 Plus (128 GB) - Azul,7.399,Celulares e Smartphones,5.0,6.0,5.0,Iplace
Multilaser G Dual SIM 16 GB preto 1 GB RAM,449,Celulares e Smartphones,4.2,66.0,5.0,123 Comprou
Google Pixel 7 Pro 256 GB snow 12 GB RAM,"8.739,05",Celulares e Smartphones,5.0,1.0,5.0,DVASHBRASIL
Apple iPhone 11 (64 GB) - (PRODUCT)RED,"4.325,36",Celulares e Smartphones,4.5,2573.0,5.0,VATRA STORE.COM.BR
 Moto G53 5G (50 Mpx/8 Mpx) Dual SIM 128 GB rosê 4 GB RAM,1.509,Celulares e Smartphones,5.0,1.0,5.0,Mobcom
Positivo Flip P50 Dual SIM 32 MB preto 32 MB RAM,"253,94",Celulares e Smartphones,4.2,187.0,3.0,NOGUEIRA ELIZA
Oukitel WP19 Dual SIM 256 GB black 8 GB RAM,"3.790,50",Celulares e Smartphones,5.0,1.0,5.0,TERNURA.OLHAR SHOP
 Moto G10 Dual SIM 64 GB aurora grey 4 GB RAM,"1.393,18",Celulares e Smartphones,4.7,797.0,5.0,SMARTSCAROL
Asus ROG Phone 6 Dual SIM 256 GB storm white 8 GB RAM,"6.159,12",Celulares e Smartphones,5.0,1.0,5.0,Asus
Apple iPhone 14 Plus (512 GB) - Roxo,9.899,Celulares e Smartphones,5.0,6.0,5.0,LOJA IPLACE
Xiaomi Redmi Note 9 Dual SIM 64 GB forest green 3 GB RAM,1.235,Celulares e Smartphones,4.6,3842.0,5.0,MGJARDIM
Xiaomi Redmi Note 11 Pro 5G (Snapdragon) Dual SIM 128 GB polar white 8 GB RAM,"2.279,05",Celulares e Smartphones,4.7,196.0,5.0,VITT_JS
 Moto G52 128 GB porcelain white 4 GB RAM,"1.415,49",Celulares e Smartphones,4.8,8.0,5.0,LOJA IEDAMIYASHIRO
"Notebook Samsung Intel Core I5-1135g7 8gb 256gb Ssd W11 15,6  Np550xda-kh2br - Cinza Chumbo","3.119,42",Notebooks,4.8,547.0,5.0,Mercado Livre
"Notebook Lenovo Ideapad 3 R5 8gb 256gb Ssd 15,6'' W11",2.989,Notebooks,4.9,32.0,5.0,123 Comprou
Notebook Acer Aspire 5 A514-54-52TY I5 8gb 256gb 14'' W11,3.199,Notebooks,4.9,408.0,5.0,Mercado Livre
"Notebook Lenovo IdeaPad 15ITL6  arctic grey 15.6"", Intel Core i5 1135G7  8GB de RAM 256GB SSD, Intel Iris Xe Graphics G7 80EUs 1920x1080px Windows 11 Home",3.099,Notebooks,4.7,367.0,5.0,Mercado Livre
"Notebook Asus X515MA cinza 15.6"", Intel Celeron N4020  4GB de RAM 128GB SSD, Intel UHD Graphics 600 1366x768px Linux Endless",1.493,Notebooks,4.7,148.0,5.0,Asus
Notebook Dell Inspiron I15-i1100-a10pf Pg 4gb 128gb W11 365,2.599,Notebooks,4.4,89.0,5.0,2Eletro
"Notebook Acer Aspire 3 Intel Celeron N4020, 4gb Ram, Ssd 128gb Nvme, Tela 15,6', Intel Uhd Graphic 600, Windows 11 Home, Preto, A315-34-c9wh","2.699,90",Notebooks,4.6,563.0,3.0,MIZON.COM.BR
"Notebook gamer Acer Aspire Nitro 5 AN517-54 preta e vermelha 17.3"", Intel Core i5 11400H  8GB de RAM 512GB SSD, NVIDIA GeForce GTX 1650 144 Hz 1920x1080px Linux Gutta",4.399,Notebooks,4.8,44.0,5.0,Acer Brasil
"Notebook Multilaser PC271 preta 14.1"", Intel Celeron N4020  4GB de RAM 64GB SSD, Intel UHD Graphics 600 1366x768px Windows 11 Home",1.099,Notebooks,4.7,64.0,5.0,KILLECOMMERCE
"Notebook Compaq Presario 438 I3 4gb 120gb Ssd 14,1"" Linux",1.659,Notebooks,4.3,19.0,5.0,Compaq
Notebook Lenovo Ideapad 3i I3-1115g4 4gb 256gb Ssd W11 15.6,2.699,Notebooks,4.7,326.0,5.0,VIKING
"Notebook Positivo Motion C4500Di cinza-oscura 14"", Intel Celeron 4GB de RAM 500GB HDD, Intel Graphics 1366x768px Linux",1.249,Notebooks,5.0,1.0,5.0,Positivo
"Notebook Samsung Intel Celeron-6305 Np550xda-kp3br 4gb 256gb Ssd Tela 15,6  Windows 11 - Cinza Chumbo","1.967,62",Notebooks,4.6,548.0,5.0,Mercado Livre
"Notebook Samsung Intel Celeron-6305 Np550xda-kp3br 4gb 256gb Ssd Tela 15,6  Windows 11 - Cinza Chumbo","1.967,62",Notebooks,4.6,548.0,5.0,Mercado Livre
"Notebook Acer Aspire 5 A514-54 safari gold 14"", Intel Core i5 1135G7  8GB de RAM 512GB SSD, Intel Iris Xe Graphics G7 80EUs 60 Hz 1920x1080px Windows 11 Home",3.299,Notebooks,4.7,34.0,5.0,Acer Brasil
"Notebook gamer Acer Aspire Nitro 5 AN517-52 preta e vermelha 17.3"", Intel Core i5 10300H  8GB de RAM 512GB SSD, NVIDIA GeForce GTX 1650 144 Hz 1920x1080px Windows 11 Home",4.899,Notebooks,4.8,105.0,5.0,Acer Brasil
Samsung Galaxy A04e Dual SIM 64 GB black 3 GB RAM,771,Celulares e Smartphones,4.7,1915.0,5.0,Mega Mamute
Galaxy S21 Fe 256gb 8gb Ram Preto,4.499,Celulares e Smartphones,5.0,1.0,5.0,Mercado Livre
Galaxy S21 Fe 256gb 8gb Ram Preto,2.349,Celulares e Smartphones,5.0,1.0,5.0,Mercado Livre
Samsung Galaxy A22 Dual SIM 128 GB branco 4 GB RAM,1.139,Celulares e Smartphones,4.7,4336.0,5.0,VIKING
 Moto E22 Dual SIM 64 GB azul 4 GB RAM,847,Celulares e Smartphones,4.7,798.0,5.0,Mega Mamute
Samsung Galaxy S22 (Snapdragon) Dual SIM 128 GB green 8 GB RAM,3.149,Celulares e Smartphones,4.8,667.0,5.0,Mercado Livre
Multilaser G Max 2 (8 Mpx) Dual SIM 64 GB preto 2 GB RAM,499,Celulares e Smartphones,4.3,302.0,5.0,KILLECOMMERCE
Philco Hit P8 Dual SIM 64 GB dark blue 3 GB RAM,599,Celulares e Smartphones,3.4,1501.0,5.0,123 Comprou
Samsung Galaxy S23 Dual SIM 128 GB creme 8 GB RAM,5.199,Celulares e Smartphones,4.9,130.0,5.0,Mercado Livre
Samsung Galaxy S21 FE 5G (Exynos) 128 GB white 6 GB RAM,2.149,Celulares e Smartphones,4.6,366.0,5.0,Mercado Livre
 Moto G23 Dual SIM 128 GB grafite 4 GB RAM,1.229,Celulares e Smartphones,4.9,57.0,5.0,Mercado Livre
Samsung Galaxy S21 Fe 6gb 5g 128gb Branco Excelente -,2.099,Celulares e Smartphones,4.6,23.0,5.0,Mercado Livre
Apple iPhone 14 Pro Max (512 GB) - Preto-espacial,11.268,Celulares e Smartphones,4.9,139.0,5.0,FASTSHOP OFICIAL
Motorola Edge 30 Fusion 256 GB quartz black 8 GB RAM,3.049,Celulares e Smartphones,4.9,61.0,5.0,Mobcom
Xiaomi Redmi 9T Dual SIM 128 GB cinza 4 GB RAM,"1.296,75",Celulares e Smartphones,4.6,656.0,5.0,MZ ELETRO
Apple iPhone 13 (256 GB) - Meia-noite,5.599,Celulares e Smartphones,4.9,683.0,5.0,Iplace
Apple iPhone 14 Pro (128 GB) - Roxo-profundo,8.199,Celulares e Smartphones,4.9,58.0,5.0,Iplace
Motorola Edge 30 Ultra 256 GB black 12 GB RAM,4.589,Celulares e Smartphones,4.8,6.0,5.0,Motorola
Samsung Galaxy A03 Dual SIM 64 GB azul 4 GB RAM,"992,21",Celulares e Smartphones,4.6,4496.0,5.0,VICCO TECNOLOGIA
Smartphone Moto E22 2gb Ram 32gb Tela 6.5 Grafite Motorola,969,Celulares e Smartphones,4.7,1114.0,5.0,COMMCENTER
Positivo Twist 4 Mini S432 Dual SIM 16 GB grafite 1 GB RAM,310,Celulares e Smartphones,3.8,235.0,5.0,EMANXES
Xiaomi Redmi Note 9 Dual SIM 64 GB midnight grey 3 GB RAM,"1.081,10",Celulares e Smartphones,4.6,3842.0,5.0,MGJARDIM
Asus ZenFone 9 Dual SIM 128 GB preto 8 GB RAM,"4.399,12",Celulares e Smartphones,4.3,4.0,5.0,Asus
TCL L10 Lite Dual SIM 32 GB power grey 2 GB RAM,689,Celulares e Smartphones,4.4,188.0,5.0,Maxx Na Sua Casa
Xiaomi Redmi 10A Dual SIM 64 GB prata 4 GB RAM,"1.126,70",Celulares e Smartphones,4.6,1158.0,5.0,JSR.VENDAS
Samsung Galaxy S23 Plus Dual SIM 512 GB preto 8 GB RAM,"6.395,40",Celulares e Smartphones,4.8,65.0,5.0,LOJA IEDAMIYASHIRO
Semp GO! 3c Plus Dual SIM 8 GB preto 1 GB RAM,"311,60",Celulares e Smartphones,4.2,28.0,3.0,RPSILVA_LK
Notebook Vaio Fe15 15.6'' Hd I3-10110u  4gb Ssd 256gb Vjfe52f11x-b5121h Windows 11 Home Chumbo Escuro,2.149,Notebooks,4.9,13.0,5.0,VIKING
"Notebook Acer Aspire 3 A314-35 pure silver 14"", Intel Celeron N4500  4GB de RAM 128GB SSD, Intel UHD Graphics (Jasper Lake 16 EU) 1920x1080px Windows 11 Home",1.789,Notebooks,4.6,118.0,5.0,VIKING
"Notebook Lenovo Ideapad 3 R5 8gb 256gb Ssd 15,6'' Linux",2.789,Notebooks,4.8,483.0,5.0,INPOWER
"Notebook Acer A315-58-38sd I3 4gb 256gb Ssd 15,6'' W11",2.499,Notebooks,4.7,295.0,5.0,Mercado Livre
"Notebook Acer Aspire 5 A515-45 prata 15.6"", AMD Ryzen 7 5700U  8GB de RAM 256GB SSD, AMD Radeon RX Vega 8 (Ryzen 4000/5000) 60 Hz 1920x1080px Linux Gutta",3.249,Notebooks,4.9,53.0,5.0,123 Comprou
"Notebook Multilaser M11W Prime PC280 prateada táctil 11.6"", Intel Celeron N4020  4GB de RAM 64GB SSD, Intel UHD Graphics 600 1366x768px Windows 11 Home",1.299,Notebooks,4.5,133.0,5.0,INPOWER
"Notebook Samsung Book NP550XDA  cinza 15.6"", Intel Celeron 6305  4GB de RAM 500GB HDD, Intel UHD Graphics Xe G4 48EUs 1920x1080px Windows 11",1.829,Notebooks,3.4,158.0,5.0,2Eletro
"Notebook Acer 5 15,6'' I7 8gb 512g Ssd An515-57-740k",5.049,Notebooks,5.0,2.0,5.0,2Eletro
"Notebook Asus E510MA rose gold 15.6"", Intel Celeron N4020  4GB de RAM 128GB SSD, Intel UHD Graphics 600 1366x768px Windows 11 Pro","1.803,10",Notebooks,4.8,113.0,5.0,Asus
Notebook Dell Inspiron Intel Core I5-1135g7 8gb 256gb Ssd Tela 15.6 Fullhd Windows 11 I15-i1100-a35p,3.699,Notebooks,4.8,6.0,5.0,2Eletro
Notebook Acer Aspire 3 A314-35-c1w1 Celeron 4gb 128gb Sdd,1.719,Notebooks,5.0,18.0,5.0,INPOWER
"Notebook Positivo Motion C464g-14 existential gray 14.1"", Intel Celeron 4GB de RAM 64GB SSD 1366x768px Windows 11 Home","1.392,23",Notebooks,5.0,2.0,5.0,Mercado Livre
Notebook Asus E410ma-bv1871x Celeron 4gb 128gb Ssd 14'' W11,1.799,Notebooks,4.4,39.0,5.0,INPOWER
"Notebook Acer An515-57-52lc I5 8gb 512gb Ssd 15,6'' W11",4.749,Notebooks,4.9,45.0,5.0,INPOWER
"Notebook Compaq Presario 452 cinza 14.1"", Intel Core i5 6287U  8GB de RAM 1TB HDD, Intel Iris Graphics 550 1366x768px Linux Debian 10",2.199,Notebooks,4.8,16.0,5.0,Compaq
"Notebook Asus X515JA cinza 15.6"", Intel Core i3 1005G1  4GB de RAM 256GB SSD, Intel UHD Graphics G1 (Ice Lake 32 EU) 1366x768px Linux Endless",2.095,Notebooks,4.7,379.0,5.0,Asus
"Notebook Lenovo Ideapad 3i Celeron 4gb 128gb Ssd 15,6'' W11",2.049,Notebooks,4.7,742.0,5.0,Mobcom
"Notebook Samsung NP550XDA branca 15.6"", Intel Celeron 6305  4GB de RAM 500GB HDD, Intel UHD Graphics Xe G4 48EUs 1920x1080px Windows 11 Home",1.779,Notebooks,3.6,9.0,5.0,2Eletro
"Apple Macbook Air (13 polegadas, 2020, Chip M1, 256 GB de SSD, 8 GB de RAM) - Cinza-espacial","6.599,12",Notebooks,4.9,664.0,5.0,AI2COMERCIO
Notebook Acer Aspire 5 A515-54 8gb 512gb Linux 15.6 Prata,3.308,Notebooks,4.8,13.0,5.0,Mobcom
Notebook Dell Latitude 5490 Core I5 8th 16gb Ram 256gb Ssdm,3.999,Notebooks,4.1,83.0,5.0,LFJR INFO
"Notebook HP EliteBook 840 G3 prata 14"", Intel Core i5 6300u  8GB de RAM 256GB SSD, Intel HD Graphics 520 1366x768px Windows 10 Pro","2.111,12",Notebooks,4.1,10.0,5.0,REDLESS
"Notebook Positivo Motion C41TEi existential gray 14.1"", Intel Celeron N3350  4GB de RAM 1TB HDD, Intel HD Graphics 500 1366x768px Linux Debian 10",1.559,Notebooks,4.2,18.0,5.0,Positivo
"Notebook Multilaser Ultra Intel Core I3 4gb 1tb 14,1'' Ub421","2.639,91",Notebooks,5.0,2.0,5.0,O Pescador de Ofertas
"Apple MacBook Pro (16 pulgadas, Chip M1 Pro de Apple con CPU de 10 núcleos, GPU de 16 núcleos, 16 GB RAM, 512 GB SSD) - prateado","16.631,12",Notebooks,5.0,2.0,5.0,DVASHBRASIL
"Notebook Lenovo IdeaPad 15IML05  platinum gray 15.6"", Intel Core i5 10210U  8GB de RAM 256GB SSD, Intel UHD Graphics 620 1366x768px Windows 11 Home","3.804,30",Notebooks,4.7,732.0,5.0,GENTELINI MAGAZINE
"Notebook Positivo Motion Q464C vermelha 14.1"", Intel Atom Z8350  4GB de RAM 64GB SSD, Intel HD Graphics (Cherry Trail) 1366x768px Windows 10 Home","1.398,25",Notebooks,3.9,874.0,5.0,BLUMIE2017
"Notebook Asus E510ma-br701x Celeron 4g 128gb 15,6'' Azul",1.900,Notebooks,4.2,5.0,5.0,Webfones
Notebook Lenovo Chromebook Ideapad 3 11igl05 Celeron N4020,"1.539,12",Notebooks,4.3,21.0,5.0,AI2COMERCIO
"Notebook Positivo Motion Q464C cinza 14.1"", Intel Atom Z8350  4GB de RAM 64GB SSD, Intel HD Graphics (Cherry Trail) 1366x768px Windows 10 Home","1.495,91",Notebooks,3.9,874.0,5.0,NEW DIGIT
"Apple MacBook Pro (14 pulgadas, Chip M1 Max de Apple con CPU de 10 núcleos,, 32 GB RAM, 512 GB SSD) - space gray","22.175,43",Notebooks,5.0,20.0,5.0,DVASHBRASIL
"Notebook Lenovo IdeaPad 3i prata 15.6"", Intel Core i5 10210U  8GB de RAM 256GB SSD, Intel UHD Graphics 620 1366x768px Windows 11 Home",4.450,Notebooks,4.7,742.0,5.0,Mobcom
"Notebook Multilaser Ultra UB235 preta 14.1"", AMD Celeron N4020  4GB de RAM 120GB SSD, Intel UHD Graphics 600 1366x768px Windows 11 Home","1.671,12",Notebooks,4.2,132.0,5.0,SMARTSCAROL
"Apple MacBook Pro (16 polegadas, Chip M1 Pro da Apple com CPU de 10 núcleos,, 16 GB RAM, 1 TB SSD) - Cinza-espacial",18.900,Notebooks,5.0,2.0,5.0,EMPÓRIO_NOS_3
"Notebook Dell Latitude 3420 preta 14"", Intel Core i3 1115G4  4GB de RAM 500TB HDD, Intel UHD Graphics Xe G4 48EUs 60 Hz 1366x768px Windows 10 Pro","3.125,50",Notebooks,3.5,8.0,5.0,INFORMÁTICA DC
Notebook Compaq Presario 433 Intel® Core I3 Linux 4gb 1tb  Cinza,1.599,Notebooks,4.5,2.0,5.0,Compaq
"Notebook Positivo Motion C4120F existential gray 14"", Intel Celeron 4GB de RAM 120GB SSD, Intel Graphics 1366x768px Windows 11 Home","1.583,12",Notebooks,4.0,8.0,5.0,NEW DIGIT
"Notebook Asus VivoBook E410MA azul-eléctrica táctil 14"", Intel Celeron N4020  4GB de RAM 128GB SSD, Intel UHD Graphics 600 60 Hz 1366x768px Windows 10 Home","1.709,10",Notebooks,4.6,70.0,5.0,ENGAGE OUTLET
"Notebook Acer Aspire 3 A315-56 cinza 15.6"", Intel Core i3 1005G1  4GB de RAM 256GB SSD, Intel UHD Graphics G1 60 Hz 1920x1080px Windows 10 Home","3.486,50",Notebooks,4.7,62.0,5.0,BRUDERTEC
"Notebook Multilaser Legacy Book PC311 preta 14"", Intel Pentium J3710  4GB de RAM 64GB SSD, Intel HD Graphics 405 1366x768px Windows 10 Home","1.214,40",Notebooks,5.0,1.0,5.0,NEW DIGIT
"Notebook Lenovo Ideapad 3 82mfs Amd Ryzen 5 5500u 15,6  12gb Ssd 256 Gb Linux","3.599,10",Notebooks,4.9,128.0,5.0,SMARTSCAROL
"Notebook Positivo Motion Plus Q464B vermelha 14"", Intel Atom 4GB de RAM 64GB SSD, Intel HD Graphics 1366x768px Windows 10 Home","2.315,84",Notebooks,3.5,21.0,4.0,FIDCOMERCIOEXTERIOREIRELI
Notebook Acer Aspire 5 A515-56g-519a Intel Core I5 11ª Gen Windows 11 Home Mx350 8gb 256gb Sdd 15.6,4.199,Notebooks,4.8,23.0,4.0,Belmicro
Fone de ouvido on-ear sem fio JBL Tune 510BT JBLT510BT Som JBL Pure Bass preto,219,Fones de Ouvido,4.8,8613.0,5.0,Mercado Livre
Fone de ouvido over-ear AKG K72 black,"307,23",Fones de Ouvido,4.8,426.0,5.0,BIGBEAVER
Fone de ouvido over-ear gamer sem fio Logitech Pro X Wireless preto,"1.139,05",Fones,5.0,4.0,5.0,BIGTECHINFO
Fone de ouvido over-ear sem fio JBL Tune 710BT preto,339,Fones de Ouvido,4.7,922.0,5.0,VIKING
Galaxy Buds 2 Pro Branco Samsung,849,Fones de Ouvido,4.9,8.0,5.0,Mercado Livre
Fone de ouvido over-ear gamer Havit H2002d black,219,Fones,4.8,1163.0,5.0,BLK ARROW
Fone de ouvido in-ear sem fio Samsung Galaxy Buds2 SM-R177 x 1 unidades branco,399,Fones de Ouvido,4.8,874.0,5.0,Mercado Livre
Fone de ouvido in-ear sem fio QCY T1C branco,"105,30",Fones e Kits Viva Voz,4.6,13519.0,5.0,QCY
Fone de ouvido in-ear gamer sem fio Samsung Galaxy Buds2 Pro SM-R510 x 1 unidades bora purple,839,Fones de Ouvido,4.8,139.0,5.0,Mercado Livre
Fone de ouvido in-ear sem fio QCY True Wireless Earbuds T13 preto,"166,50",Fones e Kits Viva Voz,4.8,3316.0,5.0,QCY
Samsung Galaxy M13 Dual SIM 128 GB verde 4 GB RAM,999,Celulares e Smartphones,4.7,5390.0,5.0,Mercado Livre
Samsung Galaxy A34 5G 128 GB prateado 6 GB RAM,1.659,Celulares e Smartphones,4.9,10.0,5.0,Mercado Livre
Samsung Galaxy M13 Dual SIM 128 GB azul 4 GB RAM,1.699,Celulares e Smartphones,4.7,5390.0,5.0,Mercado Livre
 Moto E22 Dual SIM 64 GB azul 4 GB RAM,1.279,Celulares e Smartphones,4.7,1114.0,5.0,Mercado Livre
Samsung Galaxy S23 Dual SIM 128 GB phantom black 8 GB RAM,5.199,Celulares e Smartphones,4.9,130.0,5.0,Mercado Livre
Samsung Galaxy S23 256gb 5g Processador Snapdragon 8 Creme 8gb RAM,5.849,Celulares e Smartphones,4.9,130.0,5.0,Mercado Livre
Samsung Galaxy Z Flip4 5G 128 GB preto 8 GB RAM,4.599,Celulares e Smartphones,4.5,19.0,5.0,Mercado Livre
Motorola E22 32 GB preto 3 GB RAM,"889,99",Celulares e Smartphones,4.7,3.0,5.0,Loi Brasil
Apple iPhone 14 Plus (128 GB) - (PRODUCT)RED,7.176,Celulares e Smartphones,5.0,6.0,5.0,FASTSHOP OFICIAL
 Moto E32 64 GB cinza 4 GB RAM,1.099,Celulares e Smartphones,4.7,343.0,5.0,SMARTSCAROL
Samsung Galaxy Galaxy M53 5G Dual SIM 128 GB verde 8 GB RAM,"2.249,25",Celulares e Smartphones,4.7,4012.0,5.0,SMARTSCAROL
Apple iPhone 14 Pro Max (256 GB) - Roxo-profundo,9.899,Celulares e Smartphones,4.9,139.0,5.0,LOJA IPLACE
Smartphone Nokia C20 32gb Azul,635,Celulares e Smartphones,4.2,78.0,5.0,Maxx Na Sua Casa
Samsung Galaxy S20 FE 5G 5G Dual SIM 128 GB cloud red 6 GB RAM,2.339,Celulares e Smartphones,4.8,2281.0,5.0,Mobcom
Apple iPhone 14 (512 GB) - Meia-noite,8.599,Celulares e Smartphones,4.8,55.0,5.0,Iplace
"Notebook Acer A315-58-573p I5 8gb 256gb Ssd 15,6'' W11",3.099,Notebooks,4.7,753.0,5.0,Mercado Livre
"Notebook Legacy Cloud Win 10 Home 4gb 64gb 14,1 Pol Hd Pc137",949,Notebooks,5.0,7.0,5.0,INPOWER
"Notebook Asus X515ja-br2750w I3 4gb 256gb Ssd 15,6'' W11",2.199,Notebooks,4.7,379.0,5.0,123 Comprou
"Notebook Positivo Motion C4500Di cinza-oscura 14"", Intel Celeron 4GB de RAM 500GB HDD, Intel Graphics 1366x768px Linux",1.249,Notebooks,5.0,1.0,5.0,Positivo
"Notebook Asus X515ja-ej1792 I5 8gb 256gb Ssd 15,6"" Linux",2.999,Notebooks,4.7,379.0,5.0,Mercado Livre
Notebook Gamer Acer Nitro 5 15.6 Fhd 144hz Ryzen 5 5600h Ssd 512gb 8gb Gtx 1650 4gb Windows 11 Home Preto - An515-45-r91a,4.899,Notebooks,5.0,3.0,5.0,INPOWER
"Notebook Compaq Presario 420 Pentium 4gb 120gb Ssd 14,1' W10",1.279,Notebooks,4.4,17.0,5.0,2Eletro
"Notebook Positivo Motion C4128Ei existential gray 14.1"", Intel Celeron N3350  4GB de RAM 128GB SSD, Intel HD Graphics 500 1366x768px Linux",1.398,Notebooks,3.9,15.0,5.0,INPOWER
"Notebook Asus X515ma-br765 Intel Celeron Dual Core N4020 4gb Ram 256gb Ssd Linux Endless Os Tela 15,60 Led-backlit Anti-glare Hd ","1.718,10",Notebooks,4.8,13.0,5.0,Asus
Notebook X515ja-ej1792w 256 Gb 8 Gb Ram Core I5 Cinza Asus,"3.783,12",Notebooks,4.7,182.0,5.0,SMARTSCAROL
"Notebook Positivo Master N40i cinza-oscura 14"", Intel Celeron N3010  4GB de RAM 32GB SSD, Intel HD Graphics 400 1366x768px Windows 10 Pro","1.379,08",Notebooks,3.0,66.0,5.0,FBSHOP SM
"Notebook Samsung Book NP550XDA  branca 15.6"", Intel Celeron 5205U  4GB de RAM 500GB HDD, Intel Graphics UHD 620 1366x768px Windows 10 Home",2.820,Notebooks,3.4,158.0,5.0,ENGAGE OUTLET
"Notebook Lenovo IdeaPad 3i prata 15.6"", Intel Celeron N4020  4GB de RAM 128GB SSD, Intel UHD Graphics 600 1366x768px Linux",2.179,Notebooks,4.7,742.0,5.0,Mobcom
"Notebook Asus X543MA cinza 15.6"", Intel Celeron N4000  4GB de RAM 500GB HDD, Intel UHD Graphics 600 1366x768px Windows 10 Home",1.815,Notebooks,3.4,280.0,4.0,SHOPFUSIONCOMERCIO
"Apple MacBook Pro (16 pulgadas, Chip M1 Max de Apple con CPU de 10 núcleos, GPU de 32 núcleos, 32 GB RAM, 1 TB SSD) - cinza-espacial","24.630,32",Notebooks,5.0,2.0,5.0,DVASHBRASIL
"Notebook gamer Acer Predator Helios 300 PH315-53 preta 15.6"", Intel Core i7 10750H  16GB de RAM 512GB SSD, NVIDIA GeForce RTX 2060 144 Hz 1920x1080px Windows 10 Home","9.063,12",Notebooks,4.9,36.0,4.0,LIESCHCOMERCIOEINFORMATICA
Fone De Ouvido In-ear Sem Fio Qcy T17 Preto,136,Fones e Kits Viva Voz,4.7,1291.0,5.0,QCY
Fone de ouvido in-ear sem fio JBL Endurance Race JBLENDURACE x 1 unidades coral,424,Fones de Ouvido,4.6,105.0,5.0,Mercado Livre
Headset Gamer Razer Kraken X For Console P2 / P3 - Green,239,Fones,4.6,22.0,5.0,BLK ARROW
Fone de ouvido in-ear sem fio Baseus W04 Pro black,"203,40",Fones e Kits Viva Voz,4.4,489.0,5.0,Baseus
Fone de ouvido over-ear gamer Razer Kraken X Lite black,197,Fones,4.6,445.0,5.0,Felicity Games
Fone de ouvido over-ear gamer Onikuma K5 camou grey com luz LED,"116,99",Fones,4.7,609.0,5.0,HYPED ELETRONICOS
Headset over-ear gamer HyperX Cloud Stinger HX-HSCSS preto,249,Fones,4.8,29.0,5.0,Digital ProShop
Fone de ouvido over-ear sem fio Edifier W800BT Plus branco,"313,17",Fones de Ouvido,4.8,286.0,5.0,KMOURASHOP
"Xiaomi Tws Airdots Fones De Ouvido,fones De Ouvido Sem Fio","35,05",Fones e Kits Viva Voz,4.5,18.0,5.0,ESTAÇÃODECOR
Fone De Ouvido Gamer Sem Fio Bluetooth Wireles 5.3 Microfone,"61,20",Fones,4.8,76.0,5.0,TECHSTORE MERCADO
Fone de ouvido in-ear JBL Tune 110 JBLT110 x 1 unidades white,"31,52",Fones de Ouvido,4.7,3830.0,5.0,FÁBRICA SHOPPER
Fone De Ouvido Lenovo Xt95 Pro - Bluetooth,"125,91",Fones e Kits Viva Voz,4.7,9.0,5.0,CASMIMPORTS
Fone de ouvido in-ear sem fio F9-5 preto,"49,42",Fones e Kits Viva Voz,4.4,5380.0,5.0,THAFEIMPORTS
Fone De Ouvido Lenovo Gm2 Pro Gamer Music Bluetooth 5.3,"102,51",Fones e Kits Viva Voz,4.8,472.0,5.0,CAS_PORTS
Lenovo LP40 Pro Fone De Ouvido Bluetooth Sem Fio Com Microfone,"97,11",Fones e Kits Viva Voz,4.4,1742.0,5.0,VIASHOP CONCEPT
